year;month;date_str
2000;8;01/08/2000
2000;8;03/08/2000
2000;8;04/08/2000
2000;8;07/08/2000
2000;8;08/08/2000
2000;8;09/08/2000
2000;8;10/08/2000
2000;8;10/08/2000
2000;8;12/08/2000
2000;8;14/08/2000
2000;8;14/08/2000
2000;8;15/08/2000
2000;8;18/08/2000
2000;8;21/08/2000
2000;8;22/08/2000
2000;8;22/08/2000
2000;8;22/08/2000
2000;8;24/08/2000
2000;8;28/08/2000
2000;8;28/08/2000
2000;8;30/08/2000
2000;8;31/08/2000
2000;8;31/08/2000
2000;9;01/09/2000
2000;9;02/09/2000
2000;9;06/09/2000
2000;9;07/09/2000
2000;9;07/09/2000
2000;9;08/09/2000
2000;9;11/09/2000
2000;9;11/09/2000
2000;9;12/09/2000
2000;9;13/09/2000
2000;9;14/09/2000
2000;9;15/09/2000
2000;9;17/09/2000
2000;9;18/09/2000
2000;9;19/09/2000
2000;9;26/09/2000
2000;9;27/09/2000
2000;10;01/10/2000
2000;10;02/10/2000
2000;10;02/10/2000
2000;10;02/10/2000
2000;10;02/10/2000
2000;10;04/10/2000
2000;10;04/10/2000
2000;10;05/10/2000
2000;10;05/10/2000
2000;10;06/10/2000
2000;10;09/10/2000
2000;10;10/10/2000
2000;10;11/10/2000
2000;10;13/10/2000
2000;10;17/10/2000
2000;10;17/10/2000
2000;10;17/10/2000
2000;10;17/10/2000
2000;10;17/10/2000
2000;10;18/10/2000
2000;10;18/10/2000
2000;10;22/10/2000
2000;10;23/10/2000
2000;10;24/10/2000
2000;10;26/10/2000
2000;10;27/10/2000
2000;10;30/10/2000
2000;11;03/11/2000
2000;11;06/11/2000
2000;11;07/11/2000
2000;11;09/11/2000
2000;11;10/11/2000
2000;11;12/11/2000
2000;11;13/11/2000
2000;11;13/11/2000
2000;11;13/11/2000
2000;11;16/11/2000
2000;11;16/11/2000
2000;11;17/11/2000
2000;11;20/11/2000
2000;11;20/11/2000
2000;11;21/11/2000
2000;11;23/11/2000
2000;11;23/11/2000
2000;11;23/11/2000
2000;11;23/11/2000
2000;11;27/11/2000
2000;11;27/11/2000
2000;11;28/11/2000
2000;11;29/11/2000
2000;11;30/11/2000
2000;11;30/11/2000
2000;12;04/12/2000
2000;12;04/12/2000
2000;12;04/12/2000
2000;12;05/12/2000
2000;12;07/12/2000
2000;12;07/12/2000
2000;12;07/12/2000
2000;12;08/12/2000
2000;12;08/12/2000
2000;12;08/12/2000
2000;12;08/12/2000
2000;12;09/12/2000
2000;12;12/12/2000
2000;12;13/12/2000
2000;12;15/12/2000
2000;12;18/12/2000
2000;12;19/12/2000
2000;12;21/12/2000
2000;12;25/12/2000
2000;12;25/12/2000
2000;12;27/12/2000
2000;12;27/12/2000
2000;12;27/12/2000
2000;12;27/12/2000
2000;12;28/12/2000
2000;12;28/12/2000
2000;12;28/12/2000
2000;12;28/12/2000
2000;12;29/12/2000
2000;12;31/12/2000
2001;1;03/01/2001
2001;1;04/01/2001
2001;1;05/01/2001
2001;1;08/01/2001
2001;1;09/01/2001
2001;1;13/01/2001
2001;1;15/01/2001
2001;1;16/01/2001
2001;1;18/01/2001
2001;1;19/01/2001
2001;1;21/01/2001
2001;1;22/01/2001
2001;1;25/01/2001
2001;2;07/02/2001
2001;2;23/02/2001
2001;2;23/02/2001
2001;3;14/03/2001
2001;3;27/03/2001
2001;4;10/04/2001
2001;4;14/04/2001
2001;5;02/05/2001
2001;5;16/05/2001
2001;5;29/05/2001
2001;5;30/05/2001
2001;6;03/06/2001
2001;6;04/06/2001
2001;6;11/06/2001
2001;6;19/06/2001
2001;6;21/06/2001
2001;6;21/06/2001
2001;6;21/06/2001
2001;6;24/06/2001
2001;6;26/06/2001
2001;6;27/06/2001
2001;7;06/07/2001
2001;7;12/07/2001
2001;7;13/07/2001
2001;7;13/07/2001
2001;7;13/07/2001
2001;7;16/07/2001
2001;7;19/07/2001
2001;7;23/07/2001
2001;7;23/07/2001
2001;7;23/07/2001
2001;7;23/07/2001
2001;7;24/07/2001
2001;7;26/07/2001
2001;7;26/07/2001
2001;7;26/07/2001
2001;7;26/07/2001
2001;7;27/07/2001
2001;7;27/07/2001
2001;7;27/07/2001
2001;7;28/07/2001
2001;7;30/07/2001
2001;7;30/07/2001
2001;8;02/08/2001
2001;8;02/08/2001
2001;8;06/08/2001
2001;8;07/08/2001
2001;8;09/08/2001
2001;8;09/08/2001
2001;8;10/08/2001
2001;8;11/08/2001
2001;8;13/08/2001
2001;8;14/08/2001
2001;8;20/08/2001
2001;8;22/08/2001
2001;8;22/08/2001
2001;8;23/08/2001
2001;8;24/08/2001
2001;8;30/08/2001
2001;8;30/08/2001
2001;8;31/08/2001
2001;8;31/08/2001
2001;8;31/08/2001
2001;9;03/09/2001
2001;9;04/09/2001
2001;9;06/09/2001
2001;9;07/09/2001
2001;9;07/09/2001
2001;9;07/09/2001
2001;9;09/09/2001
2001;9;09/09/2001
2001;9;10/09/2001
2001;9;11/09/2001
2001;9;11/09/2001
2001;9;11/09/2001
2001;9;12/09/2001
2001;9;12/09/2001
2001;9;19/09/2001
2001;9;20/09/2001
2001;9;21/09/2001
2001;9;21/09/2001
2001;9;21/09/2001
2001;9;25/09/2001
2001;9;26/09/2001
2001;9;26/09/2001
2001;9;27/09/2001
2001;9;27/09/2001
2001;9;29/09/2001
2001;9;29/09/2001
2001;9;30/09/2001
2001;10;01/10/2001
2001;10;01/10/2001
2001;10;02/10/2001
2001;10;04/10/2001
2001;10;04/10/2001
2001;10;04/10/2001
2001;10;04/10/2001
2001;10;04/10/2001
2001;10;04/10/2001
2001;10;07/10/2001
2001;10;08/10/2001
2001;10;08/10/2001
2001;10;09/10/2001
2001;10;10/10/2001
2001;10;10/10/2001
2001;10;11/10/2001
2001;10;12/10/2001
2001;10;12/10/2001
2001;10;12/10/2001
2001;10;15/10/2001
2001;10;15/10/2001
2001;10;15/10/2001
2001;10;15/10/2001
2001;10;16/10/2001
2001;10;18/10/2001
2001;10;19/10/2001
2001;10;19/10/2001
2001;10;19/10/2001
2001;10;22/10/2001
2001;10;23/10/2001
2001;10;23/10/2001
2001;10;24/10/2001
2001;10;25/10/2001
2001;10;29/10/2001
2001;10;30/10/2001
2001;10;31/10/2001
2001;11;02/11/2001
2001;11;02/11/2001
2001;11;04/11/2001
2001;11;05/11/2001
2001;11;05/11/2001
2001;11;05/11/2001
2001;11;06/11/2001
2001;11;06/11/2001
2001;11;06/11/2001
2001;11;07/11/2001
2001;11;07/11/2001
2001;11;08/11/2001
2001;11;09/11/2001
2001;11;09/11/2001
2001;11;11/11/2001
2001;11;12/11/2001
2001;11;12/11/2001
2001;11;12/11/2001
2001;11;13/11/2001
2001;11;13/11/2001
2001;11;13/11/2001
2001;11;15/11/2001
2001;11;19/11/2001
2001;11;19/11/2001
2001;11;21/11/2001
2001;11;21/11/2001
2001;11;21/11/2001
2001;11;21/11/2001
2001;11;21/11/2001
2001;11;21/11/2001
2001;11;22/11/2001
2001;11;22/11/2001
2001;11;23/11/2001
2001;11;24/11/2001
2001;11;26/11/2001
2001;11;26/11/2001
2001;11;26/11/2001
2001;11;26/11/2001
2001;11;26/11/2001
2001;11;26/11/2001
2001;11;26/11/2001
2001;11;27/11/2001
2001;11;27/11/2001
2001;11;27/11/2001
2001;11;27/11/2001
2001;11;27/11/2001
2001;11;28/11/2001
2001;11;28/11/2001
2001;11;28/11/2001
2001;11;28/11/2001
2001;11;28/11/2001
2001;11;28/11/2001
2001;11;28/11/2001
2001;11;28/11/2001
2001;11;29/11/2001
2001;11;29/11/2001
2001;11;29/11/2001
2001;11;29/11/2001
2001;11;30/11/2001
2001;11;30/11/2001
2001;12;01/12/2001
2001;12;01/12/2001
2001;12;02/12/2001
2001;12;03/12/2001
2001;12;03/12/2001
2001;12;03/12/2001
2001;12;03/12/2001
2001;12;04/12/2001
2001;12;04/12/2001
2001;12;05/12/2001
2001;12;05/12/2001
2001;12;05/12/2001
2001;12;06/12/2001
2001;12;07/12/2001
2001;12;07/12/2001
2001;12;07/12/2001
2001;12;07/12/2001
2001;12;07/12/2001
2001;12;07/12/2001
2001;12;07/12/2001
2001;12;08/12/2001
2001;12;09/12/2001
2001;12;09/12/2001
2001;12;10/12/2001
2001;12;10/12/2001
2001;12;10/12/2001
2001;12;10/12/2001
2001;12;10/12/2001
2001;12;10/12/2001
2001;12;10/12/2001
2001;12;11/12/2001
2001;12;12/12/2001
2001;12;12/12/2001
2001;12;12/12/2001
2001;12;12/12/2001
2001;12;13/12/2001
2001;12;13/12/2001
2001;12;13/12/2001
2001;12;13/12/2001
2001;12;14/12/2001
2001;12;14/12/2001
2001;12;14/12/2001
2001;12;14/12/2001
2001;12;15/12/2001
2001;12;16/12/2001
2001;12;16/12/2001
2001;12;17/12/2001
2001;12;17/12/2001
2001;12;17/12/2001
2001;12;17/12/2001
2001;12;17/12/2001
2001;12;17/12/2001
2001;12;17/12/2001
2001;12;18/12/2001
2001;12;18/12/2001
2001;12;18/12/2001
2001;12;18/12/2001
2001;12;18/12/2001
2001;12;18/12/2001
2001;12;18/12/2001
2001;12;18/12/2001
2001;12;18/12/2001
2001;12;18/12/2001
2001;12;19/12/2001
2001;12;19/12/2001
2001;12;19/12/2001
2001;12;19/12/2001
2001;12;19/12/2001
2001;12;19/12/2001
2001;12;19/12/2001
2001;12;19/12/2001
2001;12;19/12/2001
2001;12;20/12/2001
2001;12;21/12/2001
2001;12;21/12/2001
2001;12;21/12/2001
2001;12;22/12/2001
2001;12;23/12/2001
2001;12;24/12/2001
2001;12;24/12/2001
2001;12;27/12/2001
2001;12;27/12/2001
2001;12;27/12/2001
2001;12;28/12/2001
2001;12;28/12/2001
2001;12;28/12/2001
2001;12;28/12/2001
2001;12;28/12/2001
2001;12;28/12/2001
2001;12;29/12/2001
2001;12;29/12/2001
2001;12;30/12/2001
2001;12;30/12/2001
2001;12;31/12/2001
2001;12;31/12/2001
2001;12;31/12/2001
2002;1;01/01/2002
2002;1;02/01/2002
2002;1;02/01/2002
2002;1;02/01/2002
2002;1;03/01/2002
2002;1;04/01/2002
2002;1;06/01/2002
2002;1;06/01/2002
2002;1;07/01/2002
2002;1;07/01/2002
2002;1;07/01/2002
2002;1;07/01/2002
2002;1;07/01/2002
2002;1;07/01/2002
2002;1;07/01/2002
2002;1;07/01/2002
2002;1;07/01/2002
2002;1;09/01/2002
2002;1;09/01/2002
2002;1;09/01/2002
2002;1;10/01/2002
2002;1;12/01/2002
2002;1;12/01/2002
2002;1;13/01/2002
2002;1;14/01/2002
2002;1;14/01/2002
2002;1;14/01/2002
2002;1;14/01/2002
2002;1;14/01/2002
2002;1;14/01/2002
2002;1;15/01/2002
2002;1;15/01/2002
2002;1;16/01/2002
2002;1;17/01/2002
2002;1;17/01/2002
2002;1;18/01/2002
2002;1;18/01/2002
2002;1;21/01/2002
2002;1;21/01/2002
2002;1;21/01/2002
2002;1;22/01/2002
2002;1;22/01/2002
2002;1;22/01/2002
2002;1;22/01/2002
2002;1;22/01/2002
2002;1;23/01/2002
2002;1;23/01/2002
2002;1;24/01/2002
2002;1;24/01/2002
2002;1;24/01/2002
2002;1;25/01/2002
2002;1;25/01/2002
2002;1;28/01/2002
2002;1;28/01/2002
2002;1;30/01/2002
2002;1;30/01/2002
2002;1;30/01/2002
2002;2;01/02/2002
2002;2;01/02/2002
2002;2;03/02/2002
2002;2;04/02/2002
2002;2;04/02/2002
2002;2;05/02/2002
2002;2;05/02/2002
2002;2;05/02/2002
2002;2;05/02/2002
2002;2;05/02/2002
2002;2;06/02/2002
2002;2;06/02/2002
2002;2;06/02/2002
2002;2;07/02/2002
2002;2;08/02/2002
2002;2;11/02/2002
2002;2;11/02/2002
2002;2;11/02/2002
2002;2;11/02/2002
2002;2;11/02/2002
2002;2;11/02/2002
2002;2;12/02/2002
2002;2;13/02/2002
2002;2;15/02/2002
2002;2;15/02/2002
2002;2;15/02/2002
2002;2;15/02/2002
2002;2;15/02/2002
2002;2;15/02/2002
2002;2;16/02/2002
2002;2;17/02/2002
2002;2;17/02/2002
2002;2;18/02/2002
2002;2;18/02/2002
2002;2;18/02/2002
2002;2;18/02/2002
2002;2;18/02/2002
2002;2;19/02/2002
2002;2;19/02/2002
2002;2;19/02/2002
2002;2;20/02/2002
2002;2;20/02/2002
2002;2;22/02/2002
2002;2;25/02/2002
2002;2;25/02/2002
2002;2;26/02/2002
2002;2;27/02/2002
2002;2;27/02/2002
2002;3;01/03/2002
2002;3;01/03/2002
2002;3;02/03/2002
2002;3;04/03/2002
2002;3;04/03/2002
2002;3;05/03/2002
2002;3;05/03/2002
2002;3;05/03/2002
2002;3;06/03/2002
2002;3;06/03/2002
2002;3;07/03/2002
2002;3;09/03/2002
2002;3;09/03/2002
2002;3;10/03/2002
2002;3;11/03/2002
2002;3;11/03/2002
2002;3;12/03/2002
2002;3;12/03/2002
2002;3;12/03/2002
2002;3;12/03/2002
2002;3;12/03/2002
2002;3;12/03/2002
2002;3;13/03/2002
2002;3;13/03/2002
2002;3;13/03/2002
2002;3;14/03/2002
2002;3;14/03/2002
2002;3;15/03/2002
2002;3;15/03/2002
2002;3;15/03/2002
2002;3;15/03/2002
2002;3;15/03/2002
2002;3;16/03/2002
2002;3;18/03/2002
2002;3;19/03/2002
2002;3;20/03/2002
2002;3;20/03/2002
2002;3;21/03/2002
2002;3;21/03/2002
2002;3;21/03/2002
2002;3;22/03/2002
2002;3;22/03/2002
2002;3;25/03/2002
2002;3;25/03/2002
2002;3;25/03/2002
2002;3;25/03/2002
2002;3;26/03/2002
2002;3;26/03/2002
2002;3;26/03/2002
2002;3;27/03/2002
2002;3;27/03/2002
2002;3;27/03/2002
2002;3;27/03/2002
2002;3;28/03/2002
2002;3;28/03/2002
2002;3;28/03/2002
2002;4;02/04/2002
2002;4;02/04/2002
2002;4;02/04/2002
2002;4;02/04/2002
2002;4;02/04/2002
2002;4;05/04/2002
2002;4;08/04/2002
2002;4;08/04/2002
2002;4;10/04/2002
2002;4;11/04/2002
2002;4;11/04/2002
2002;4;11/04/2002
2002;4;11/04/2002
2002;4;12/04/2002
2002;4;14/04/2002
2002;4;16/04/2002
2002;4;19/04/2002
2002;4;19/04/2002
2002;4;19/04/2002
2002;4;22/04/2002
2002;4;23/04/2002
2002;4;26/04/2002
2002;4;30/04/2002
2002;5;02/05/2002
2002;5;06/05/2002
2002;5;06/05/2002
2002;5;06/05/2002
2002;5;06/05/2002
2002;5;07/05/2002
2002;5;08/05/2002
2002;5;08/05/2002
2002;5;08/05/2002
2002;5;09/05/2002
2002;5;13/05/2002
2002;5;15/05/2002
2002;5;15/05/2002
2002;5;16/05/2002
2002;5;16/05/2002
2002;5;16/05/2002
2002;5;19/05/2002
2002;5;20/05/2002
2002;5;21/05/2002
2002;5;23/05/2002
2002;5;25/05/2002
2002;5;27/05/2002
2002;5;27/05/2002
2002;5;27/05/2002
2002;5;28/05/2002
2002;5;29/05/2002
2002;5;30/05/2002
2002;5;31/05/2002
2002;6;03/06/2002
2002;6;04/06/2002
2002;6;04/06/2002
2002;6;04/06/2002
2002;6;05/06/2002
2002;6;06/06/2002
2002;6;07/06/2002
2002;6;07/06/2002
2002;6;08/06/2002
2002;6;10/06/2002
2002;6;10/06/2002
2002;6;10/06/2002
2002;6;10/06/2002
2002;6;11/06/2002
2002;6;12/06/2002
2002;6;14/06/2002
2002;6;14/06/2002
2002;6;15/06/2002
2002;6;16/06/2002
2002;6;17/06/2002
2002;6;18/06/2002
2002;6;19/06/2002
2002;6;20/06/2002
2002;6;20/06/2002
2002;6;20/06/2002
2002;6;23/06/2002
2002;6;23/06/2002
2002;6;24/06/2002
2002;6;25/06/2002
2002;6;25/06/2002
2002;6;25/06/2002
2002;6;25/06/2002
2002;6;27/06/2002
2002;6;27/06/2002
2002;6;27/06/2002
2002;6;29/06/2002
2002;6;29/06/2002
2002;7;02/07/2002
2002;7;04/07/2002
2002;7;05/07/2002
2002;7;05/07/2002
2002;7;05/07/2002
2002;7;07/07/2002
2002;7;08/07/2002
2002;7;09/07/2002
2002;7;10/07/2002
2002;7;12/07/2002
2002;7;15/07/2002
2002;7;15/07/2002
2002;7;16/07/2002
2002;7;16/07/2002
2002;7;16/07/2002
2002;7;17/07/2002
2002;7;17/07/2002
2002;7;18/07/2002
2002;7;18/07/2002
2002;7;19/07/2002
2002;7;19/07/2002
2002;7;21/07/2002
2002;7;21/07/2002
2002;7;21/07/2002
2002;7;22/07/2002
2002;7;22/07/2002
2002;7;22/07/2002
2002;7;22/07/2002
2002;7;23/07/2002
2002;7;23/07/2002
2002;7;24/07/2002
2002;7;24/07/2002
2002;7;26/07/2002
2002;7;26/07/2002
2002;7;27/07/2002
2002;7;28/07/2002
2002;7;29/07/2002
2002;7;29/07/2002
2002;7;29/07/2002
2002;7;29/07/2002
2002;7;29/07/2002
2002;7;30/07/2002
2002;7;30/07/2002
2002;7;30/07/2002
2002;7;31/07/2002
2002;7;31/07/2002
2002;8;01/08/2002
2002;8;01/08/2002
2002;8;01/08/2002
2002;8;01/08/2002
2002;8;02/08/2002
2002;8;02/08/2002
2002;8;05/08/2002
2002;8;05/08/2002
2002;8;06/08/2002
2002;8;08/08/2002
2002;8;08/08/2002
2002;8;08/08/2002
2002;8;08/08/2002
2002;8;09/08/2002
2002;8;09/08/2002
2002;8;11/08/2002
2002;8;12/08/2002
2002;8;12/08/2002
2002;8;13/08/2002
2002;8;13/08/2002
2002;8;14/08/2002
2002;8;14/08/2002
2002;8;14/08/2002
2002;8;14/08/2002
2002;8;14/08/2002
2002;8;15/08/2002
2002;8;15/08/2002
2002;8;15/08/2002
2002;8;15/08/2002
2002;8;16/08/2002
2002;8;16/08/2002
2002;8;18/08/2002
2002;8;19/08/2002
2002;8;19/08/2002
2002;8;19/08/2002
2002;8;20/08/2002
2002;8;20/08/2002
2002;8;21/08/2002
2002;8;21/08/2002
2002;8;21/08/2002
2002;8;22/08/2002
2002;8;22/08/2002
2002;8;22/08/2002
2002;8;23/08/2002
2002;8;26/08/2002
2002;8;26/08/2002
2002;8;26/08/2002
2002;8;27/08/2002
2002;8;28/08/2002
2002;8;28/08/2002
2002;8;29/08/2002
2002;8;31/08/2002
2002;9;01/09/2002
2002;9;02/09/2002
2002;9;02/09/2002
2002;9;02/09/2002
2002;9;03/09/2002
2002;9;03/09/2002
2002;9;03/09/2002
2002;9;03/09/2002
2002;9;04/09/2002
2002;9;04/09/2002
2002;9;05/09/2002
2002;9;06/09/2002
2002;9;07/09/2002
2002;9;08/09/2002
2002;9;09/09/2002
2002;9;09/09/2002
2002;9;09/09/2002
2002;9;09/09/2002
2002;9;10/09/2002
2002;9;10/09/2002
2002;9;11/09/2002
2002;9;11/09/2002
2002;9;12/09/2002
2002;9;13/09/2002
2002;9;14/09/2002
2002;9;14/09/2002
2002;9;16/09/2002
2002;9;16/09/2002
2002;9;16/09/2002
2002;9;16/09/2002
2002;9;16/09/2002
2002;9;17/09/2002
2002;9;17/09/2002
2002;9;18/09/2002
2002;9;19/09/2002
2002;9;19/09/2002
2002;9;21/09/2002
2002;9;23/09/2002
2002;9;23/09/2002
2002;9;24/09/2002
2002;9;24/09/2002
2002;9;25/09/2002
2002;9;25/09/2002
2002;9;26/09/2002
2002;9;27/09/2002
2002;9;27/09/2002
2002;9;30/09/2002
2002;10;01/10/2002
2002;10;01/10/2002
2002;10;01/10/2002
2002;10;01/10/2002
2002;10;02/10/2002
2002;10;02/10/2002
2002;10;02/10/2002
2002;10;03/10/2002
2002;10;04/10/2002
2002;10;04/10/2002
2002;10;04/10/2002
2002;10;05/10/2002
2002;10;06/10/2002
2002;10;06/10/2002
2002;10;07/10/2002
2002;10;07/10/2002
2002;10;07/10/2002
2002;10;07/10/2002
2002;10;07/10/2002
2002;10;08/10/2002
2002;10;08/10/2002
2002;10;09/10/2002
2002;10;11/10/2002
2002;10;11/10/2002
2002;10;11/10/2002
2002;10;11/10/2002
2002;10;12/10/2002
2002;10;13/10/2002
2002;10;13/10/2002
2002;10;14/10/2002
2002;10;14/10/2002
2002;10;14/10/2002
2002;10;14/10/2002
2002;10;14/10/2002
2002;10;14/10/2002
2002;10;14/10/2002
2002;10;14/10/2002
2002;10;15/10/2002
2002;10;15/10/2002
2002;10;16/10/2002
2002;10;16/10/2002
2002;10;16/10/2002
2002;10;17/10/2002
2002;10;17/10/2002
2002;10;17/10/2002
2002;10;18/10/2002
2002;10;18/10/2002
2002;10;19/10/2002
2002;10;21/10/2002
2002;10;22/10/2002
2002;10;22/10/2002
2002;10;23/10/2002
2002;10;23/10/2002
2002;10;23/10/2002
2002;10;25/10/2002
2002;10;25/10/2002
2002;10;27/10/2002
2002;10;28/10/2002
2002;10;28/10/2002
2002;10;29/10/2002
2002;10;29/10/2002
2002;10;29/10/2002
2002;10;30/10/2002
2002;10;30/10/2002
2002;10;30/10/2002
2002;10;31/10/2002
2002;10;31/10/2002
2002;10;31/10/2002
2002;10;31/10/2002
2002;10;31/10/2002
2002;11;01/11/2002
2002;11;01/11/2002
2002;11;01/11/2002
2002;11;01/11/2002
2002;11;01/11/2002
2002;11;01/11/2002
2002;11;01/11/2002
2002;11;02/11/2002
2002;11;03/11/2002
2002;11;04/11/2002
2002;11;04/11/2002
2002;11;04/11/2002
2002;11;05/11/2002
2002;11;05/11/2002
2002;11;05/11/2002
2002;11;05/11/2002
2002;11;05/11/2002
2002;11;06/11/2002
2002;11;06/11/2002
2002;11;06/11/2002
2002;11;06/11/2002
2002;11;06/11/2002
2002;11;06/11/2002
2002;11;07/11/2002
2002;11;07/11/2002
2002;11;07/11/2002
2002;11;07/11/2002
2002;11;07/11/2002
2002;11;07/11/2002
2002;11;07/11/2002
2002;11;08/11/2002
2002;11;08/11/2002
2002;11;08/11/2002
2002;11;08/11/2002
2002;11;08/11/2002
2002;11;08/11/2002
2002;11;08/11/2002
2002;11;08/11/2002
2002;11;08/11/2002
2002;11;08/11/2002
2002;11;08/11/2002
2002;11;08/11/2002
2002;11;08/11/2002
2002;11;09/11/2002
2002;11;11/11/2002
2002;11;11/11/2002
2002;11;11/11/2002
2002;11;11/11/2002
2002;11;11/11/2002
2002;11;12/11/2002
2002;11;12/11/2002
2002;11;12/11/2002
2002;11;12/11/2002
2002;11;13/11/2002
2002;11;13/11/2002
2002;11;13/11/2002
2002;11;13/11/2002
2002;11;14/11/2002
2002;11;14/11/2002
2002;11;14/11/2002
2002;11;14/11/2002
2002;11;15/11/2002
2002;11;15/11/2002
2002;11;15/11/2002
2002;11;15/11/2002
2002;11;18/11/2002
2002;11;18/11/2002
2002;11;18/11/2002
2002;11;18/11/2002
2002;11;18/11/2002
2002;11;18/11/2002
2002;11;18/11/2002
2002;11;18/11/2002
2002;11;18/11/2002
2002;11;18/11/2002
2002;11;19/11/2002
2002;11;19/11/2002
2002;11;19/11/2002
2002;11;19/11/2002
